#
# Full target list for orbit 97, sector 45
# Created Tue Nov  2 12:27:10 EDT 2021 
# Concatenation of GI astero exo bright DDT ppas spm1 GI2 exo2 lists
#
# TICID	      Camera   CCD	Tmag	   RA		  Dec
  6246935	1	4	 5.15	 80.2359	 19.8143
  6247113	1	4	 8.79	 80.1760	 19.9563
  6247974	1	4	14.72	 80.1703	 20.5278
  6248761	1	4	 9.56	 80.1513	 21.0785
  6249093	1	4	10.41	 80.1488	 21.3099
  6300531	1	4	16.36	 80.3710	 18.8766
  6372784	1	4	14.78	 80.3623	 18.0655
  6373531	1	4	 8.33	 80.4925	 18.2664
  6377994	1	4	15.19	 80.4415	 21.2143
  6383573	1	4	 8.68	 80.6050	 22.7406
  6408909	1	4	 9.90	 80.5047	 22.1684
  6412613	1	4	10.77	 80.5103	 19.5454
  6413067	1	4	11.40	 80.6147	 19.2412
  6415450	1	4	14.68	 80.6841	 18.2699
  6416486	1	4	10.18	 80.7081	 18.9693
  6416883	1	4	11.71	 80.7083	 19.2360
  6416899	1	4	 8.62	 80.6911	 19.2470
  6499453	1	4	11.20	 80.8597	 23.1335
  6502152	1	4	15.63	 80.7851	 21.2752
  6503163	1	4	 8.09	 80.8564	 20.5729
  6504499	1	4	14.37	 80.8601	 19.6404
  6506086	1	4	 5.61	 80.8777	 18.6006
  6547767	1	4	14.15	 80.9569	 19.3675
  6547783	1	4	11.68	 81.0091	 19.3784
  6548676	1	4	10.03	 80.9951	 19.9759
  6548720	1	4	 7.89	 80.9879	 19.9989
  6549592	1	4	 8.22	 80.9405	 20.5792
  6551098	1	4	14.35	 80.8877	 21.5899
  6553423	1	4	13.61	 80.9353	 23.1739
  6555878	1	4	 9.53	 81.0435	 23.1090
  6654810	1	4	14.48	 81.0494	 20.0096
  6655735	1	4	11.46	 81.1071	 19.3684
  6657970	1	4	11.57	 81.1700	 17.9849
  6658814	1	4	16.81	 81.2179	 18.5425
  6733487	1	4	12.58	 81.2020	 21.6416
  6743104	1	4	12.09	 81.2818	 23.1319
  6743108	1	4	13.93	 81.2823	 23.1297
  6749695	1	4	11.07	 81.3628	 21.0686
  6751464	1	4	 6.49	 81.2932	 20.5837
  6754572	1	4	10.80	 81.3293	 19.6424
  6789517	1	4	10.64	 81.5186	 23.0885
  6851903	1	4	 8.28	 81.5333	 22.6981
  6857595	1	4	11.21	 81.5255	 19.0303
  6860042	2	1	 8.63	125.3413	 13.6431
  6860722	2	1	11.25	125.3799	 15.1472
  6860930	2	1	10.57	125.2731	 15.5911
  6890277	2	1	10.93	125.2710	 17.1546
  6890482	2	1	 8.28	125.3677	 17.6615
  6890541	2	1	 8.68	125.3017	 17.8449
  6890618	2	1	12.66	125.4839	 17.8165
  6890706	2	1	 7.92	125.4747	 17.6009
  6891142	2	1	 9.72	125.4381	 16.4058
  6891307	2	1	11.40	125.4848	 16.0157
  6891887	2	1	 8.55	125.4703	 14.6115
  6892385	2	1	11.21	125.4203	 13.4975
  6892765	2	1	11.11	125.4415	 12.6772
  6893535	2	1	11.76	125.5100	 12.8412
  6893917	2	1	 9.02	125.6174	 13.7353
  6894037	2	1	10.15	125.5502	 13.9990
  6894281	2	1	11.24	125.6074	 14.6416
  6894412	2	1	11.66	125.6085	 14.9333
  6894441	2	1	 4.81	125.6053	 14.9920
  6894990	2	1	 5.68	125.6327	 16.1624
  6921611	2	1	11.46	125.7220	 16.2509
  6922232	2	1	12.91	125.6776	 14.7520
  6923155	2	1	10.80	125.6599	 12.5386
  6923492	2	1	 8.14	125.7909	 12.1869
  6923748	2	1	11.47	125.8685	 12.7580
  6924003	2	1	10.51	125.8304	 13.3180
  6924336	2	1	14.09	125.7888	 14.1214
  6924518	2	1	10.99	125.8698	 14.5277
  6924828	2	1	 8.09	125.8295	 15.2717
  6924840	2	1	11.43	125.7907	 15.3009
  6925219	2	1	11.11	125.7833	 16.1194
  6925553	2	1	 8.40	125.8034	 16.8939
  6925800	2	1	 9.44	125.7616	 17.5451
  6926749	2	1	11.29	125.9590	 15.9199
  6951239	2	1	11.40	125.9643	 12.1337
  6951741	2	1	15.20	126.0226	 12.9876
  6951998	2	1	 8.23	126.0816	 13.5061
  6952404	2	1	11.95	126.0276	 14.4713
  6953165	2	1	17.40	126.1104	 16.3625
  6953394	2	1	11.42	126.0139	 17.0989
  6953523	2	1	10.00	126.1266	 17.4689
  6953932	2	1	 6.58	126.1892	 17.1810
  6954176	2	1	11.68	126.2351	 16.6106
  6954960	2	1	11.14	126.1840	 14.7306
  6991575	2	1	10.59	126.1774	 13.1900
  6992156	2	1	12.39	126.3424	 12.2861
  6992731	2	1	11.29	126.3563	 13.6744
  6992762	2	1	10.72	126.2588	 13.7427
  6992808	2	1	13.32	126.2564	 13.8571
  6992901	2	1	11.01	126.3427	 14.0732
  6993757	2	1	15.14	126.3696	 16.2650
  6993860	2	1	11.04	126.3274	 16.5777
  6993954	2	1	11.07	126.2708	 16.8222
  6994078	2	1	11.85	126.2862	 17.1475
  6994415	2	1	 7.74	126.4783	 17.8334
  6994727	2	1	 5.67	126.4566	 17.0453
  6996754	2	1	10.41	126.4661	 13.6480
  6997053	2	1	13.98	126.4347	 13.2882
  6997081	2	1	11.60	126.4232	 13.2451
  6997163	2	1	14.20	126.4867	 13.1315
  6997245	2	1	10.72	126.4261	 13.0234
  6997843	2	1	11.26	126.4703	 12.3028
  7020254	2	1	12.75	126.5535	 12.2818
  7020610	2	1	12.76	126.5168	 13.1430
  7020620	2	1	11.36	126.5425	 13.1653
  7020982	2	1	11.26	126.5215	 14.1572
  7021322	2	1	11.19	126.5941	 15.0267
  7022037	2	1	12.26	126.5556	 16.9182
  7022504	2	1	12.32	126.7428	 17.7266
  7023421	2	1	 8.42	126.7200	 15.2477
  7023481	2	1	 9.95	126.7114	 15.0754
  7024234	2	1	12.06	126.6810	 13.1905
  7024273	2	1	11.17	126.7406	 13.1112
  7024474	2	1	 3.40	126.6830	 12.6540
  7024526	2	1	 9.72	126.7060	 12.5367
  7057696	2	1	11.13	126.7689	 14.3909
  7058524	2	1	 9.76	126.8207	 16.6812
  7058742	2	1	13.48	126.7781	 17.3225
  7058839	2	1	12.14	126.7739	 17.6183
  7059054	2	1	12.24	126.9366	 17.5793
  7059061	2	1	14.11	126.9729	 17.5576
  7059134	2	1	 8.34	126.9274	 17.3306
  7059194	2	1	14.30	126.9737	 17.1474
  7059334	2	1	11.67	126.9788	 16.7131
  7059818	2	1	11.38	126.9136	 15.3784
  7060254	2	1	10.46	126.9781	 14.1947
  7060425	2	1	 8.24	126.8782	 13.7007
  7060661	2	1	12.21	126.9638	 13.0514
  7060666	2	1	 9.71	126.9812	 13.0466
  7060698	2	1	10.37	126.9684	 12.9788
  7060703	2	1	11.76	126.9933	 12.9726
  7060775	2	1	 9.16	126.9210	 12.7689
  7060804	2	1	10.25	126.9334	 12.6952
  7977371	4	2	 8.53	156.5099	 -2.3304
  7977666	4	2	 9.35	156.5233	 -0.8631
  7978093	4	2	10.66	156.6912	 -0.8536
  7978123	4	2	 5.02	156.6535	 -0.9880
  7980031	4	2	11.11	156.7820	 -2.3373
  7980206	4	2	 8.65	156.8023	 -1.5311
  7980490	4	2	 5.77	156.7245	 -0.1487
  7980824	4	2	11.57	156.9328	 -1.1204
  7980848	4	2	10.73	156.8486	 -1.2493
  7982889	4	2	10.49	157.0081	 -1.2940
  7983187	4	2	13.30	157.1456	 -0.0086
  7983423	4	2	 7.96	157.1008	 -1.1237
  7985817	4	2	10.60	157.1851	 -0.8424
  7985934	4	2	 8.05	157.1814	 -0.3363
  7999997	4	2	 5.26	157.3693	 -2.7392
  8000009	4	2	11.41	157.3363	 -2.7716
  8001545	4	2	10.34	157.5181	 -2.6275
  8001557	4	2	 9.63	157.4486	 -2.5821
  8001608	4	2	11.01	157.5058	 -2.3612
  8001666	4	2	11.33	157.4743	 -2.0416
  8002191	4	2	10.24	157.4524	 -0.6785
  8002817	4	2	10.70	157.6641	 -0.5995
  8002833	4	2	 5.21	157.5726	 -0.6372
  8003653	4	2	 8.31	157.6017	 -2.4169
  8052864	4	2	11.77	157.7394	  0.0312
  8052981	4	2	12.01	157.7896	 -0.4125
  8053122	4	2	 8.29	157.8766	 -1.0339
  8053385	4	2	10.68	157.8882	 -2.1686
  8053611	4	2	 9.74	157.9054	 -3.0223
  8071657	4	2	 9.10	158.0484	 -1.9263
  8071785	4	2	10.95	158.1190	 -2.4209
 14325973	4	3	 4.92	163.1504	 -0.2018
 14326003	4	3	 9.02	163.1761	 -0.4010
 14326336	4	3	 8.72	163.1487	 -2.1157
 14326626	4	3	13.20	163.1227	 -3.5509
 14326742	4	3	11.48	163.2085	 -3.9777
 14327868	4	3	10.97	163.2740	 -3.1015
 14328047	4	3	 5.32	163.3532	 -2.2557
 14341439	4	3	10.42	163.4647	 -1.0666
 14341492	4	3	 8.57	163.4157	 -1.3540
 14341652	4	3	 4.63	163.4316	 -2.1291
 14341719	4	3	11.47	163.4522	 -2.3946
 14342101	4	3	11.87	163.4384	 -4.2437
 14342109	4	3	 8.78	163.3663	 -4.2674
 14342121	4	3	 8.44	163.4234	 -4.3043
 14342208	4	3	 9.78	163.4452	 -4.6311
 14342616	4	3	 9.79	163.7002	 -0.5897
 14342625	4	3	11.22	163.6097	 -0.6336
 14342679	4	3	 8.32	163.6554	 -0.9247
 14342817	4	3	 7.63	163.6418	 -1.5187
 14343100	4	3	 8.34	163.7045	 -2.8472
 14343469	4	3	 9.10	163.7046	 -4.5420
 14343659	4	3	11.28	163.6932	 -5.3918
 14343916	4	3	11.06	163.7488	 -5.4672
 14343929	4	3	11.38	163.7279	 -5.4170
 14344222	4	3	11.49	163.7626	 -4.1993
 14344362	4	3	11.03	163.8156	 -3.5944
 14344831	4	3	 9.33	163.8207	 -1.4247
 14344965	4	3	 9.05	163.7662	 -0.8051
 14344979	4	3	12.34	163.7888	 -0.7370
 14345528	4	3	11.24	163.8894	 -1.8639
 14345751	4	3	11.26	163.8616	 -2.8285
 14346232	4	3	10.54	163.9085	 -4.9852
 14346374	4	3	 7.61	163.9301	 -5.5520
 14346839	2	2	14.55	124.3013	 22.9149
 14367412	2	4	 8.04	110.5021	 14.6396
 14368430	2	4	 9.09	110.5276	 15.7569
 14369281	2	4	 8.23	110.5428	 16.7448
 14392226	2	2	10.44	124.3798	 20.9965
 14392858	2	1	11.43	124.2760	 19.5745
 14393834	2	1	 9.69	124.4325	 18.4158
 14394483	2	1	 8.47	124.4579	 19.8354
 14395882	2	2	11.61	124.4047	 23.5110
 14395989	2	2	11.45	124.5085	 23.8141
 14396716	2	2	 8.41	124.6089	 22.2203
 14434006	2	1	12.49	124.5258	 18.7341
 14434203	2	1	12.42	124.6114	 18.2639
 14434331	2	1	 9.52	124.5796	 17.9694
 14434586	2	1	 7.89	124.7159	 18.3193
 14435003	2	1	 9.90	124.6886	 19.3018
 14435037	2	1	14.26	124.7413	 19.3926
 14435248	2	1	11.96	124.7549	 19.8905
 14435253	2	1	14.48	124.7321	 19.9167
 14435997	2	2	 9.77	124.7073	 21.8074
 14436327	2	2	10.95	124.6657	 22.7442
 14436662	2	2	14.52	124.7400	 23.5623
 14437086	2	2	 9.26	124.8807	 23.2968
 14437377	2	2	12.35	124.7911	 22.6162
 14437756	2	2	10.11	124.8714	 21.5690
 14438516	2	1	 9.23	124.8154	 19.7072
 14440714	2	4	 9.81	110.6877	 16.3918
 14440855	2	4	10.43	110.7205	 16.2256
 14441322	2	4	10.36	110.6946	 15.7118
 14441939	2	4	 9.33	110.7331	 15.0224
 14444062	2	4	13.77	110.7152	 12.7380
 14446781	2	4	11.62	110.8389	 14.2460
 14447812	2	4	 5.87	110.7557	 15.3590
 14448530	2	4	11.81	110.7774	 16.1714
 14448610	2	4	15.14	110.7508	 16.2848
 14449153	2	4	10.76	110.7593	 16.9154
 14450732	2	1	11.19	124.9845	 18.2849
 14451405	2	1	11.54	124.9289	 19.8830
 14451803	2	2	 8.18	124.9319	 20.9181
 14451930	2	2	 9.42	125.0159	 21.1985
 14452371	2	2	10.99	124.9863	 22.3722
 14452493	2	2	15.95	124.9984	 22.6835
 14454264	2	2	 4.85	125.0878	 20.7474
 14454880	2	1	14.42	125.1129	 19.1434
 14455039	2	1	12.23	125.0762	 18.8099
 14455755	2	1	 9.04	125.2046	 18.7387
 14455807	2	1	10.22	125.2619	 18.8685
 14455839	2	1	 9.77	125.2081	 18.9304
 14490935	2	4	 9.23	110.9370	 17.2630
 14491415	2	4	 5.71	110.9494	 16.6751
 14493059	2	4	14.41	110.9854	 14.7495
 14493540	2	4	10.27	110.9027	 14.1784
 14494295	2	4	11.03	110.9309	 13.3118
 14494641	2	4	 7.29	110.9466	 12.9621
 14495422	2	4	11.39	110.8959	 12.1010
 14495846	2	4	11.37	111.1163	 12.2967
 14497339	2	4	 8.31	111.0772	 13.9393
 14498338	2	4	11.23	111.0875	 15.0469
 14498602	2	4	11.09	111.0085	 15.3241
 14498757	2	4	 6.67	111.1152	 15.5172
 14499717	2	2	 8.94	125.2637	 20.7891
 14500602	2	2	 9.40	125.2521	 23.0717
 14500663	2	2	 9.87	125.2513	 23.2389
 14501053	2	2	 9.71	125.3560	 23.6596
 14501484	2	2	13.20	125.3871	 22.5772
 14501654	2	2	12.15	125.3066	 22.1403
 14502672	2	1	 9.16	125.3437	 19.4773
 14502774	2	1	 9.69	125.3069	 19.2717
 14503215	2	1	10.40	125.3530	 18.1880
 14503216	2	1	10.98	125.2807	 18.1869
 14503459	2	1	10.62	125.5332	 18.2204
 14503989	2	1	 8.47	125.4595	 19.4890
 14504748	2	2	10.72	125.5330	 21.3924
 14542027	2	2	11.13	125.4440	 22.2451
 14542297	2	2	 7.94	125.4631	 22.9530
 14542948	2	2	11.49	125.5924	 23.2777
 14543509	2	2	11.21	125.6571	 21.7801
 14543565	2	2	 8.23	125.5573	 21.6031
 14543607	2	2	12.98	125.5734	 21.5096
 14543825	2	2	15.42	125.5395	 20.9610
 14543951	2	2	10.83	125.6022	 20.6669
 14544594	2	1	12.77	125.6285	 19.0001
 14545390	2	1	16.66	125.7398	 18.7334
 14545690	2	1	10.88	125.6790	 19.4496
 14545749	2	1	 8.40	125.7146	 19.5837
 14546161	2	2	 8.75	125.7356	 20.5694
 14546617	2	2	11.27	125.7641	 21.6752
 14546764	2	2	11.99	125.7651	 22.0521
 14546960	2	2	10.82	125.7826	 22.5830
 14547634	2	2	 7.83	125.8805	 23.5343
 14557925	2	4	11.18	111.0176	 17.4448
 14559805	2	4	11.66	111.1855	 16.0689
 14560801	2	4	11.32	111.2281	 14.9432
 14561070	2	4	 9.48	111.2083	 14.6452
 14562583	2	4	11.54	111.1890	 12.9729
 14562771	2	4	11.97	111.2000	 12.7753
 14562894	2	4	11.51	111.1582	 12.6493
 14564874	2	4	 8.01	111.3474	 13.4464
 14565040	2	4	11.29	111.2932	 13.6603
 14565522	2	4	 8.42	111.3000	 14.2004
 14565559	2	4	11.41	111.3546	 14.2567
 14566083	2	2	10.39	125.8632	 22.8325
 14566446	2	2	 8.32	125.8808	 21.8479
 14567914	2	1	 5.79	125.8407	 18.3320
 14568092	2	1	14.56	125.9880	 17.8881
 14568606	2	1	14.88	125.9641	 19.1009
 14569596	2	2	 8.86	125.9811	 21.3741
 14569792	2	2	11.34	125.9749	 21.8958
 14570090	2	2	13.76	125.9529	 22.6339
 14570099	2	2	11.04	125.9862	 22.6633
 14570132	2	2	12.35	126.0235	 22.7832
 14571434	2	2	 9.52	126.1375	 21.7393
 14571584	2	2	 9.65	126.0946	 21.3320
 14600163	2	2	10.34	126.0870	 20.4732
 14601264	2	1	 8.17	126.1053	 17.8942
 14602952	2	2	15.82	126.1971	 22.1869
 14603150	2	2	12.94	126.1744	 22.6889
 14603346	2	2	11.32	126.2284	 23.1768
 14603383	2	2	15.59	126.1904	 23.2556
 14603387	2	2	14.48	126.2397	 23.2657
 14603425	2	2	11.23	126.2533	 23.3546
 14603874	2	2	14.08	126.3726	 23.2974
 14604385	2	2	16.43	126.4288	 21.8466
 14604618	2	2	19.35	126.3294	 21.2630
 14604678	2	2	15.87	126.3987	 21.1023
 14604955	2	2	17.38	126.3424	 20.3657
 14605806	2	4	11.57	111.2808	 15.0235
 14606109	2	4	10.64	111.2970	 15.3428
 14606672	2	4	12.03	111.2812	 16.0306
 14609348	2	4	10.38	111.4043	 16.4755
 14609448	2	4	11.01	111.4111	 16.3337
 14609933	2	4	 8.26	111.3891	 15.7152
 14611330	2	4	 8.58	111.4826	 14.0863
 14612845	2	4	13.73	111.3761	 12.4716
 14614034	2	4	 9.68	111.5953	 12.8777
 14634236	2	1	17.23	126.3170	 18.9108
 14634384	2	1	10.86	126.3937	 18.5508
 14634598	2	1	12.04	126.3954	 18.0189
 14635246	2	1	10.26	126.5132	 19.5208
 14635562	2	2	11.38	126.4762	 20.3592
 14635688	2	2	14.60	126.5268	 20.7053
 14635751	2	2	11.13	126.4405	 20.8706
 14635839	2	2	10.06	126.5059	 21.1527
 14636266	2	2	15.78	126.5049	 22.2555
 14636515	2	2	13.29	126.4764	 22.9811
 14636619	2	2	10.20	126.4744	 23.2790
 14636760	2	2	 8.04	126.4419	 23.6602
 14636877	2	2	10.79	126.6274	 23.8705
 14637059	2	2	10.27	126.6576	 23.3655
 14638586	2	1	12.18	126.6520	 19.1884
 14638646	2	1	 8.28	126.6706	 19.0372
 14638771	2	1	12.19	126.6804	 18.7262
 14638786	2	1	11.33	126.5693	 18.6741
 14666516	2	4	10.46	111.5261	 14.7496
 14667177	2	4	10.89	111.4934	 15.5699
 14672694	2	4	 9.61	111.7235	 13.3580
 14673586	2	4	 8.25	111.6921	 12.3596
 14673828	2	1	11.93	126.7106	 18.6334
 14674075	2	1	 8.00	126.7705	 19.2535
 14674533	2	2	 8.49	126.7384	 20.5274
 14674713	2	2	10.29	126.7602	 20.9802
 14674761	2	2	13.03	126.7428	 21.1156
 14674887	2	2	10.96	126.7216	 21.4630
 14675072	2	2	 9.28	126.7538	 21.9570
 14675571	2	2	 8.45	126.7603	 23.3652
 14675807	2	2	10.46	126.8483	 23.7560
 14675910	2	2	10.99	126.8938	 23.4184
 14676022	2	2	 9.48	126.8591	 23.1454
 14676162	2	2	10.35	126.8169	 22.7232
 14676599	2	2	11.74	126.8827	 21.4657
 14676672	2	2	 8.34	126.8151	 21.3115
 14676732	2	2	11.46	126.8597	 21.1071
 14676965	2	2	15.01	126.8357	 20.4055
 14676975	2	2	11.97	126.8132	 20.3789
 14677040	2	2	12.78	126.8775	 20.2182
 14677359	2	1	 8.45	126.8159	 19.2961
 14677500	2	1	13.63	126.8126	 18.9576
 14677590	2	1	12.06	126.8998	 18.6867
 14677852	2	1	14.70	126.8956	 17.8988
 14677935	2	1	 7.52	126.9744	 18.0687
 14678723	2	2	13.04	126.9606	 20.2433
 14701539	2	2	 5.97	127.0298	 21.1477
 14701843	2	2	 9.25	126.9920	 22.1020
 14702867	2	2	12.37	127.0682	 22.5407
 14703238	2	2	11.45	127.1211	 21.5020
 14703588	2	2	17.21	127.1025	 20.4649
 14703667	2	2	10.88	127.1583	 20.2074
 14703968	2	1	15.89	127.0839	 19.2585
 14704358	2	1	16.28	127.0660	 18.2077
 14704611	2	1	 8.86	127.1960	 18.3689
 14704802	2	1	10.32	127.2327	 18.8880
 14704846	2	1	11.31	127.2744	 18.9951
 14704882	2	1	13.68	127.2526	 19.1171
 14705639	2	2	15.71	127.2093	 21.1280
 14706030	2	2	 8.43	127.2818	 22.2420
 14706230	2	2	15.54	127.2609	 22.7768
 14706734	2	4	11.76	111.8348	 12.0092
 14707528	2	4	10.12	111.8358	 12.8893
 14708888	2	4	16.28	111.7682	 14.5772
 14709809	2	4	 8.43	111.8508	 15.6595
 14711043	2	4	15.74	111.8260	 17.1670
 14713226	2	4	10.80	111.9735	 15.9063
 14713971	2	4	11.31	111.9402	 14.9543
 14714109	2	4	10.25	111.8760	 14.7918
 14714213	2	4	 5.92	111.9166	 14.6762
 14714257	2	4	10.77	111.8664	 14.6149
 14722140	4	4	11.62	176.7459	 14.5715
 14722387	4	4	10.54	176.8436	 13.1369
 14722567	4	4	14.36	176.7846	 12.0975
 14722700	4	4	12.56	176.8878	 12.7051
 14722713	4	4	10.86	176.9426	 12.8023
 14722732	4	4	 9.62	176.9401	 12.9010
 14722804	4	4	 8.77	176.8599	 13.3863
 14722818	4	4	 8.47	176.9663	 13.4563
 14724058	4	4	11.91	177.0948	 14.3252
 14724388	4	4	10.63	177.0716	 12.2613
 14724795	4	4	 5.69	177.1606	 14.2843
 14724857	4	4	 9.71	177.1217	 14.6713
 14725877	4	4	 2.35	177.2619	 14.5714
 14725898	4	4	 7.85	177.2463	 14.5077
 14726166	4	4	10.36	177.3199	 12.8251
 14726370	4	4	 9.88	177.3458	 12.1450
 14726505	4	4	 8.46	177.3857	 12.7703
 14744328	4	4	13.85	177.5467	 13.3623
 14744410	4	4	10.44	177.5275	 12.8264
 14744869	4	4	16.55	177.6039	 13.7445
 14744932	4	4	11.50	177.6518	 14.1792
 14766813	2	4	10.50	113.7330	 13.0497
 14767286	2	4	10.76	113.7887	 13.7076
 14768025	2	4	 9.33	113.7342	 14.7645
 14768149	2	4	 8.84	113.8169	 14.9315
 14768686	2	4	13.48	113.8263	 15.6868
 14768903	2	4	 9.59	113.7489	 15.9979
 14770012	2	4	 8.89	113.7320	 17.6632
 14770122	2	4	11.89	113.7583	 17.8300
 14770598	2	4	 8.04	113.8661	 17.2971
 14770656	2	4	10.68	113.8838	 17.2049
 14773400	4	4	11.28	177.8281	 14.2332
 14773497	4	4	 8.79	177.7217	 13.5874
 14773635	4	4	12.35	177.8304	 12.8987
 14773730	4	4	 9.00	177.7491	 12.4974
 14773733	4	4	10.62	177.7981	 12.4799
 14773776	4	4	 6.12	177.7297	 12.2792
 14774284	4	4	10.90	177.9382	 14.2950
 14775954	4	4	 9.94	178.0163	 12.4392
 14776494	4	4	 8.38	178.1591	 14.2148
 14778254	4	4	11.48	178.2530	 12.6467
 14780464	4	4	16.41	179.0475	 13.2660
 14780644	4	4	10.98	178.9963	 12.4361
 14780709	4	4	10.63	179.0404	 12.0258
 14798865	2	4	10.63	113.9153	 14.2787
 14799928	2	4	 8.46	113.9350	 12.8734
 14800157	2	4	10.39	113.9136	 12.5623
 14800981	2	4	11.07	114.0174	 12.4514
 14802455	2	4	10.37	114.0590	 14.5513
 14802607	2	4	14.51	114.0326	 14.7473
 14803231	2	4	 8.65	113.9746	 15.5780
 14803242	2	4	 9.15	114.0721	 15.5922
 14803581	2	4	 9.27	114.0740	 16.1198
 14823964	4	4	10.08	179.2376	 13.5940
 14823999	4	4	 9.28	179.2079	 13.3764
 14824171	4	4	 8.24	179.2140	 12.2448
 14826186	4	4	10.89	179.5706	 13.0972
 14826603	4	4	11.39	179.5800	 12.9993
 14828470	4	4	11.11	179.7286	 12.3724
 14828703	4	4	 8.51	179.8450	 12.8954
 14828733	4	4	17.48	179.8871	 13.0089
 14846983	2	4	10.84	114.1638	 14.0229
 14851191	2	4	11.12	114.3440	 15.5098
 14851281	2	4	10.50	114.3120	 15.6510
 14851687	2	4	11.63	114.2385	 16.2532
 14852106	2	4	 6.77	114.2739	 16.9042
 14854216	2	4	16.74	114.4049	 15.6919
 14856655	2	3	11.69	118.5138	 32.3124
 14858698	2	3	 6.97	118.7254	 32.2844
 14858763	2	3	 8.06	118.7156	 32.4933
 14859021	2	3	 8.21	118.6698	 33.1491
 14879278	2	3	11.67	118.8335	 33.3287
 14880038	2	3	 9.52	118.8038	 31.4350
 14880467	2	3	 8.29	118.9229	 30.3553
 14880936	2	3	11.26	119.0504	 30.6111
 14881940	2	3	 9.72	119.0470	 33.1029
 14898493	2	3	10.37	119.0966	 32.8609
 14898930	2	3	 7.24	119.1025	 31.6955
 14899011	2	3	13.23	119.1809	 31.5055
 14899021	2	3	 9.54	119.0797	 31.4739
 14899277	2	3	11.94	119.1802	 30.9213
 14899479	2	3	10.60	119.1036	 30.4013
 14900412	2	4	14.71	114.3550	 15.2751
 14901057	2	4	11.00	114.4160	 14.3114
 14901292	2	4	 8.06	114.3616	 13.9827
 14901506	2	4	11.31	114.3847	 13.6524
 16052209	2	4	 8.16	114.5035	 12.8014
 16053325	2	4	10.68	114.4747	 14.3763
 16053378	2	4	13.59	114.5469	 14.4494
 16053550	2	4	 9.55	114.4904	 14.7071
 16053808	2	4	 8.41	114.4686	 15.0813
 16054124	2	4	11.64	114.4867	 15.5096
 16054164	2	4	11.21	114.5053	 15.5638
 16054207	2	4	10.89	114.5093	 15.6180
 16054952	2	4	12.16	114.5263	 16.7266
 16125464	2	4	15.66	114.5308	 17.7053
 16126786	2	4	 9.57	114.7706	 12.8795
 16129402	2	4	 9.79	114.7692	 14.6706
 16133463	2	4	12.26	114.8280	 17.6572
 16133880	2	4	11.37	114.7877	 18.0703
 16134382	2	4	 3.47	114.8692	 17.6745
 16134705	2	4	 8.05	114.9071	 17.4334
 16134807	2	4	11.13	114.9022	 17.3607
 16134896	2	4	11.95	114.9070	 17.2713
 16135628	2	4	 9.04	114.9395	 16.6594
 16137211	2	4	10.48	114.9291	 15.4083
 16138409	2	4	11.10	114.8997	 14.4838
 16140464	2	4	 8.87	114.9333	 13.0814
 16140714	2	4	 8.31	114.9021	 12.8942
 16140794	2	4	11.41	114.9088	 12.8287
 16154774	2	4	 8.77	115.0745	 13.5415
 16156117	2	4	10.91	115.0890	 15.4269
 16156208	2	4	10.59	115.0631	 15.5535
 16159175	2	4	 9.69	115.0972	 15.5224
 16159436	2	4	 8.17	115.1246	 15.1211
 16160380	2	4	 5.01	115.1966	 13.7712
 16160397	2	4	12.06	115.1982	 13.7375
 16160873	2	4	 8.58	115.1776	 13.0838
 16223208	2	4	11.70	115.1256	 12.0753
 16224960	2	4	 8.40	115.3100	 14.3957
 16226483	2	4	12.39	115.2265	 16.7882
 16226539	2	4	 6.24	115.2744	 16.8734
 16226724	2	4	10.76	115.2699	 17.1691
 16227031	2	4	14.33	115.2770	 17.6427
 16228572	2	4	11.26	115.4463	 15.7416
 16228728	2	4	10.58	115.4070	 15.5165
 16229434	2	4	10.39	115.4266	 14.6081
 16274422	2	4	10.97	115.4433	 12.1386
 16275552	2	4	 3.94	115.4658	 13.4803
 16276037	2	4	 3.44	115.5134	 14.2084
 16276462	2	4	10.50	115.5802	 14.8492
 16276672	2	4	15.99	115.4851	 15.1871
 16277271	2	4	 8.53	115.4736	 16.1192
 16279003	2	4	11.27	115.6263	 16.8042
 16279976	2	4	10.53	115.6849	 15.2997
 16279997	2	4	 8.40	115.6802	 15.2588
 16280366	2	4	10.13	115.5965	 14.7095
 16280850	2	4	 8.22	115.6774	 14.0522
 16323551	2	4	10.95	115.9329	 16.4178
 16324260	2	4	 9.63	115.9350	 15.3484
 16324613	2	4	10.06	115.8875	 14.7501
 16328463	2	4	 7.00	115.9728	 15.2575
 16376681	2	4	11.59	115.9703	 17.0526
 16376918	2	4	 8.04	116.0460	 17.4921
 16377010	2	4	11.23	116.0805	 17.6726
 16377531	2	4	10.89	116.2030	 17.3156
 16383461	2	4	11.03	116.2666	 16.3061
 16416145	2	4	10.58	116.3892	 17.9244
 16416584	2	4	11.28	116.3576	 17.1651
 16452802	2	1	10.24	116.5884	 13.5644
 16455179	2	1	 7.88	116.7141	 14.0559
 16488471	2	1	12.22	116.9257	 15.4060
 16488664	2	1	12.23	116.9011	 15.1161
 16488669	2	1	11.10	116.9437	 15.0990
 16488877	2	1	 9.86	116.9152	 14.7952
 16489072	2	1	 8.15	116.8770	 14.4752
 16489618	2	1	10.80	116.8740	 13.5532
 17094998	4	1	11.81	163.5818	 18.4204
 17095247	4	1	10.73	163.6321	 19.9489
